roi;file;img;url;group;final_mask;to_timeseries;obs;date;;
ROI_0119_03;D:\scburning\ROI_0119_03\S2A_MSIL2A_20180529T152641_R025_T17LQK_20201012T152556.tif;D:\length_box\ROI_0119_03\S2A_MSIL2A_20180529T152641_R025_T17LQK_20201012T152556.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_03__S2A_MSIL2A_20180529T152641_R025_T17LQK_20201012T152556;Lenght Box;0;0;-;29/05/2018;;
ROI_0119_03;D:\scburning\ROI_0119_03\S2B_MSIL2A_20180603T152639_R025_T17LQK_20201026T143209.tif;D:\length_box\ROI_0119_03\S2B_MSIL2A_20180603T152639_R025_T17LQK_20201026T143209.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_03__S2B_MSIL2A_20180603T152639_R025_T17LQK_20201026T143209;Lenght Box;0;0;-;3/06/2018;;
ROI_0119_03;D:\scburning\ROI_0119_03\S2A_MSIL2A_20180906T152641_R025_T17LQK_20201011T091608.tif;D:\length_box\ROI_0119_03\S2A_MSIL2A_20180906T152641_R025_T17LQK_20201011T091608.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_03__S2A_MSIL2A_20180906T152641_R025_T17LQK_20201011T091608;Lenght Box;0;0;-;6/09/2018;;
ROI_0119_03;D:\scburning\ROI_0119_03\S2B_MSIL2A_20180921T152629_R025_T17LQK_20201009T033413.tif;D:\length_box\ROI_0119_03\S2B_MSIL2A_20180921T152629_R025_T17LQK_20201009T033413.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_03__S2B_MSIL2A_20180921T152629_R025_T17LQK_20201009T033413;Lenght Box;0;0;-;21/09/2018;;
ROI_0119_03;D:\scburning\ROI_0119_03\S2B_MSIL2A_20181031T152639_R025_T17LQK_20201009T171526.tif;D:\length_box\ROI_0119_03\S2B_MSIL2A_20181031T152639_R025_T17LQK_20201009T171526.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_03__S2B_MSIL2A_20181031T152639_R025_T17LQK_20201009T171526;Lenght Box;0;0;-;31/10/2018;;
ROI_0119_03;D:\scburning\ROI_0119_03\S2A_MSIL2A_20181215T152631_R025_T17LQK_20201008T101802.tif;D:\length_box\ROI_0119_03\S2A_MSIL2A_20181215T152631_R025_T17LQK_20201008T101802.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_03__S2A_MSIL2A_20181215T152631_R025_T17LQK_20201008T101802;Lenght Box;0;0;-;15/12/2018;;
ROI_0119_03;D:\scburning\ROI_0119_03\S2A_MSIL2A_20190404T152641_R025_T17LQK_20201006T220353.tif;D:\length_box\ROI_0119_03\S2A_MSIL2A_20190404T152641_R025_T17LQK_20201006T220353.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_03__S2A_MSIL2A_20190404T152641_R025_T17LQK_20201006T220353;Lenght Box;0;0;-;4/04/2019;;
ROI_0119_03;D:\scburning\ROI_0119_03\S2B_MSIL2A_20190519T152649_R025_T17LQK_20201006T161702.tif;D:\length_box\ROI_0119_03\S2B_MSIL2A_20190519T152649_R025_T17LQK_20201006T161702.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_03__S2B_MSIL2A_20190519T152649_R025_T17LQK_20201006T161702;Lenght Box;0;0;-;19/05/2019;;
ROI_0119_03;D:\scburning\ROI_0119_03\S2B_MSIL2A_20190628T152649_R025_T17LQK_20201006T073654.tif;D:\length_box\ROI_0119_03\S2B_MSIL2A_20190628T152649_R025_T17LQK_20201006T073654.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_03__S2B_MSIL2A_20190628T152649_R025_T17LQK_20201006T073654;Lenght Box;0;0;-;28/06/2019;;
ROI_0119_03;D:\scburning\ROI_0119_03\S2A_MSIL2A_20190911T152641_R025_T17LQK_20201004T115150.tif;D:\length_box\ROI_0119_03\S2A_MSIL2A_20190911T152641_R025_T17LQK_20201004T115150.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_03__S2A_MSIL2A_20190911T152641_R025_T17LQK_20201004T115150;Lenght Box;0;0;quema en vivo;11/09/2019;;
ROI_0119_03;D:\scburning\ROI_0119_03\S2B_MSIL2A_20191016T152639_R025_T17LQK_20201004T030612.tif;D:\length_box\ROI_0119_03\S2B_MSIL2A_20191016T152639_R025_T17LQK_20201004T030612.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_03__S2B_MSIL2A_20191016T152639_R025_T17LQK_20201004T030612;Lenght Box;0;0;-;16/10/2019;;
ROI_0119_03;D:\scburning\ROI_0119_03\S2B_MSIL2A_20191026T152639_R025_T17LQK_20201004T063050.tif;D:\length_box\ROI_0119_03\S2B_MSIL2A_20191026T152639_R025_T17LQK_20201004T063050.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_03__S2B_MSIL2A_20191026T152639_R025_T17LQK_20201004T063050;Lenght Box;0;0;-;26/10/2019;;
ROI_0119_03;D:\scburning\ROI_0119_03\S2B_MSIL2A_20191215T152639_R025_T17LQK_20201003T052756.tif;D:\length_box\ROI_0119_03\S2B_MSIL2A_20191215T152639_R025_T17LQK_20201003T052756.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_03__S2B_MSIL2A_20191215T152639_R025_T17LQK_20201003T052756;Lenght Box;0;0;-;15/12/2019;;
ROI_0119_03;D:\scburning\ROI_0119_03\S2B_MSIL2A_20191225T152639_R025_T17LQK_20201003T093533.tif;D:\length_box\ROI_0119_03\S2B_MSIL2A_20191225T152639_R025_T17LQK_20201003T093533.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_03__S2B_MSIL2A_20191225T152639_R025_T17LQK_20201003T093533;Lenght Box;0;0;-;25/12/2019;;
ROI_0119_03;D:\scburning\ROI_0119_03\S2A_MSIL2A_20200218T152631_R025_T17LQK_20200929T193257.tif;D:\length_box\ROI_0119_03\S2A_MSIL2A_20200218T152631_R025_T17LQK_20200929T193257.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_03__S2A_MSIL2A_20200218T152631_R025_T17LQK_20200929T193257;Lenght Box;0;0;-;18/02/2020;;
ROI_0119_03;D:\scburning\ROI_0119_03\S2B_MSIL2A_20200324T152639_R025_T17LQK_20201018T190627.tif;D:\length_box\ROI_0119_03\S2B_MSIL2A_20200324T152639_R025_T17LQK_20201018T190627.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_03__S2B_MSIL2A_20200324T152639_R025_T17LQK_20201018T190627;Lenght Box;0;0;-;24/03/2020;;
ROI_0119_03;D:\scburning\ROI_0119_03\S2A_MSIL2A_20200329T152641_R025_T17LQK_20201020T191735.tif;D:\length_box\ROI_0119_03\S2A_MSIL2A_20200329T152641_R025_T17LQK_20201020T191735.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_03__S2A_MSIL2A_20200329T152641_R025_T17LQK_20201020T191735;Lenght Box;0;0;-;29/03/2020;;
ROI_0119_03;D:\scburning\ROI_0119_03\S2A_MSIL2A_20200428T152641_R025_T17LQK_20200922T104829.tif;D:\length_box\ROI_0119_03\S2A_MSIL2A_20200428T152641_R025_T17LQK_20200922T104829.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_03__S2A_MSIL2A_20200428T152641_R025_T17LQK_20200922T104829;Lenght Box;0;0;-;28/04/2020;;
ROI_0119_03;D:\scburning\ROI_0119_03\S2A_MSIL2A_20200607T152651_R025_T17LQK_20200826T115408.tif;D:\length_box\ROI_0119_03\S2A_MSIL2A_20200607T152651_R025_T17LQK_20200826T115408.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_03__S2A_MSIL2A_20200607T152651_R025_T17LQK_20200826T115408;Lenght Box;0;0;-;7/06/2020;;
ROI_0119_03;D:\scburning\ROI_0119_03\S2A_MSIL2A_20200905T152641_R025_T17LQK_20200908T031503.tif;D:\length_box\ROI_0119_03\S2A_MSIL2A_20200905T152641_R025_T17LQK_20200908T031503.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_03__S2A_MSIL2A_20200905T152641_R025_T17LQK_20200908T031503;Lenght Box;0;0;-;5/09/2020;;
ROI_0119_03;D:\scburning\ROI_0119_03\S2A_MSIL2A_20201025T152641_R025_T17LQK_20201030T024008.tif;D:\length_box\ROI_0119_03\S2A_MSIL2A_20201025T152641_R025_T17LQK_20201030T024008.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_03__S2A_MSIL2A_20201025T152641_R025_T17LQK_20201030T024008;Lenght Box;0;0;-;25/10/2020;;
ROI_0119_03;D:\scburning\ROI_0119_03\S2B_MSIL2A_20201209T152639_R025_T17LQK_20201210T210539.tif;D:\length_box\ROI_0119_03\S2B_MSIL2A_20201209T152639_R025_T17LQK_20201210T210539.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_03__S2B_MSIL2A_20201209T152639_R025_T17LQK_20201210T210539;Lenght Box;0;0;-;9/12/2020;;
ROI_0119_03;D:\scburning\ROI_0119_03\S2A_MSIL2A_20201214T152641_R025_T17LQK_20201215T105857.tif;D:\length_box\ROI_0119_03\S2A_MSIL2A_20201214T152641_R025_T17LQK_20201215T105857.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_03__S2A_MSIL2A_20201214T152641_R025_T17LQK_20201215T105857;Lenght Box;0;0;-;14/12/2020;;
ROI_0119_03;D:\scburning\ROI_0119_03\S2B_MSIL2A_20210207T152639_R025_T17LQK_20210208T024044.tif;D:\length_box\ROI_0119_03\S2B_MSIL2A_20210207T152639_R025_T17LQK_20210208T024044.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_03__S2B_MSIL2A_20210207T152639_R025_T17LQK_20210208T024044;Lenght Box;0;0;-;7/02/2021;;
ROI_0119_03;D:\scburning\ROI_0119_03\S2B_MSIL2A_20210217T152639_R025_T17LQK_20210219T085505.tif;D:\length_box\ROI_0119_03\S2B_MSIL2A_20210217T152639_R025_T17LQK_20210219T085505.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_03__S2B_MSIL2A_20210217T152639_R025_T17LQK_20210219T085505;Lenght Box;0;0;-;17/02/2021;;
ROI_0119_03;D:\scburning\ROI_0119_03\S2A_MSIL2A_20210513T152641_R025_T17LQK_20210515T093457.tif;D:\length_box\ROI_0119_03\S2A_MSIL2A_20210513T152641_R025_T17LQK_20210515T093457.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_03__S2A_MSIL2A_20210513T152641_R025_T17LQK_20210515T093457;Lenght Box;0;0;quema en vivo;13/05/2021;;
ROI_0119_03;D:\scburning\ROI_0119_03\S2A_MSIL2A_20211129T152641_R025_T17LQK_20211130T101855.tif;D:\length_box\ROI_0119_03\S2A_MSIL2A_20211129T152641_R025_T17LQK_20211130T101855.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_03__S2A_MSIL2A_20211129T152641_R025_T17LQK_20211130T101855;Lenght Box;0;0;-;29/11/2021;;
ROI_0119_03;D:\scburning\ROI_0119_03\S2B_MSIL2A_20211224T152639_R025_T17LQK_20211225T051750.tif;D:\length_box\ROI_0119_03\S2B_MSIL2A_20211224T152639_R025_T17LQK_20211225T051750.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_03__S2B_MSIL2A_20211224T152639_R025_T17LQK_20211225T051750;Lenght Box;0;0;-;24/12/2021;;
ROI_0119_03;D:\scburning\ROI_0119_03\S2A_MSIL2A_20220118T152641_R025_T17LQK_20220119T130201.tif;D:\length_box\ROI_0119_03\S2A_MSIL2A_20220118T152641_R025_T17LQK_20220119T130201.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_03__S2A_MSIL2A_20220118T152641_R025_T17LQK_20220119T130201;Lenght Box;0;0;-;18/01/2022;;
ROI_0119_03;D:\scburning\ROI_0119_03\S2B_MSIL2A_20220202T152639_R025_T17LQK_20220217T182719.tif;D:\length_box\ROI_0119_03\S2B_MSIL2A_20220202T152639_R025_T17LQK_20220217T182719.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_03__S2B_MSIL2A_20220202T152639_R025_T17LQK_20220217T182719;Lenght Box;0;0;-;2/02/2022;;
ROI_0119_03;D:\scburning\ROI_0119_03\S2B_MSIL2A_20220222T152639_R025_T17LQK_20220228T161954.tif;D:\length_box\ROI_0119_03\S2B_MSIL2A_20220222T152639_R025_T17LQK_20220228T161954.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_03__S2B_MSIL2A_20220222T152639_R025_T17LQK_20220228T161954;Lenght Box;0;0;-;22/02/2022;;
ROI_0119_03;D:\scburning\ROI_0119_03\S2B_MSIL2A_20220304T152639_R025_T17LQK_20220305T095329.tif;D:\length_box\ROI_0119_03\S2B_MSIL2A_20220304T152639_R025_T17LQK_20220305T095329.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_03__S2B_MSIL2A_20220304T152639_R025_T17LQK_20220305T095329;Lenght Box;0;0;-;4/03/2022;;
ROI_0119_03;D:\scburning\ROI_0119_03\S2B_MSIL2A_20221109T152639_R025_T17LQK_20221110T060950.tif;D:\length_box\ROI_0119_03\S2B_MSIL2A_20221109T152639_R025_T17LQK_20221110T060950.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_03__S2B_MSIL2A_20221109T152639_R025_T17LQK_20221110T060950;Lenght Box;0;0;-;9/11/2022;;
ROI_0119_03;D:\scburning\ROI_0119_03\S2A_MSIL2A_20221124T152641_R025_T17LQK_20221125T203426.tif;D:\length_box\ROI_0119_03\S2A_MSIL2A_20221124T152641_R025_T17LQK_20221125T203426.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_03__S2A_MSIL2A_20221124T152641_R025_T17LQK_20221125T203426;Lenght Box;0;0;quema en vivo;24/11/2022;;
ROI_0119_04;D:\scburning\ROI_0119_04\S2A_MSIL2A_20170325T152631_R025_T17LQK_20210209T013830.tif;D:\length_box\ROI_0119_04\S2A_MSIL2A_20170325T152631_R025_T17LQK_20210209T013830.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_04__S2A_MSIL2A_20170325T152631_R025_T17LQK_20210209T013830;Lenght Box;0;0;quema en vivo;25/03/2017;;
ROI_0119_04;D:\scburning\ROI_0119_04\S2A_MSIL2A_20180208T152641_R025_T17LQK_20201013T201742.tif;D:\length_box\ROI_0119_04\S2A_MSIL2A_20180208T152641_R025_T17LQK_20201013T201742.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_04__S2A_MSIL2A_20180208T152641_R025_T17LQK_20201013T201742;Lenght Box;0;0;-;8/02/2018;;
ROI_0119_04;D:\scburning\ROI_0119_04\S2A_MSIL2A_20180429T152641_R025_T17LQK_20201026T081252.tif;D:\length_box\ROI_0119_04\S2A_MSIL2A_20180429T152641_R025_T17LQK_20201026T081252.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_04__S2A_MSIL2A_20180429T152641_R025_T17LQK_20201026T081252;Lenght Box;0;0;-;29/04/2018;;
ROI_0119_04;D:\scburning\ROI_0119_04\S2B_MSIL2A_20180921T152629_R025_T17LQK_20201009T033413.tif;D:\length_box\ROI_0119_04\S2B_MSIL2A_20180921T152629_R025_T17LQK_20201009T033413.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_04__S2B_MSIL2A_20180921T152629_R025_T17LQK_20201009T033413;Lenght Box;0;0;-;21/09/2018;;
ROI_0119_04;D:\scburning\ROI_0119_04\S2A_MSIL2A_20181006T152641_R025_T17LQK_20201009T084313.tif;D:\length_box\ROI_0119_04\S2A_MSIL2A_20181006T152641_R025_T17LQK_20201009T084313.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_04__S2A_MSIL2A_20181006T152641_R025_T17LQK_20201009T084313;Lenght Box;0;0;-;6/10/2018;;
ROI_0119_04;D:\scburning\ROI_0119_04\S2B_MSIL2A_20181031T152639_R025_T17LQK_20201009T171526.tif;D:\length_box\ROI_0119_04\S2B_MSIL2A_20181031T152639_R025_T17LQK_20201009T171526.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_04__S2B_MSIL2A_20181031T152639_R025_T17LQK_20201009T171526;Lenght Box;0;0;-;31/10/2018;;
ROI_0119_04;D:\scburning\ROI_0119_04\S2B_MSIL2A_20190320T152639_R025_T17LQK_20201105T104317.tif;D:\length_box\ROI_0119_04\S2B_MSIL2A_20190320T152639_R025_T17LQK_20201105T104317.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_04__S2B_MSIL2A_20190320T152639_R025_T17LQK_20201105T104317;Lenght Box;0;0;-;20/03/2019;;
ROI_0119_04;D:\scburning\ROI_0119_04\S2A_MSIL2A_20190514T152641_R025_T17LQK_20201106T003501.tif;D:\length_box\ROI_0119_04\S2A_MSIL2A_20190514T152641_R025_T17LQK_20201106T003501.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_04__S2A_MSIL2A_20190514T152641_R025_T17LQK_20201106T003501;Lenght Box;0;0;-;14/05/2019;;
ROI_0119_04;D:\scburning\ROI_0119_04\S2A_MSIL2A_20191230T152631_R025_T17LQK_20201003T111617.tif;D:\length_box\ROI_0119_04\S2A_MSIL2A_20191230T152631_R025_T17LQK_20201003T111617.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_04__S2A_MSIL2A_20191230T152631_R025_T17LQK_20201003T111617;Lenght Box;0;0;-;30/12/2019;;
ROI_0119_04;D:\scburning\ROI_0119_04\S2B_MSIL2A_20200213T152639_R025_T17LQK_20201001T223011.tif;D:\length_box\ROI_0119_04\S2B_MSIL2A_20200213T152639_R025_T17LQK_20201001T223011.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_04__S2B_MSIL2A_20200213T152639_R025_T17LQK_20201001T223011;Lenght Box;0;0;-;13/02/2020;;
ROI_0119_04;D:\scburning\ROI_0119_04\S2B_MSIL2A_20201109T152639_R025_T17LQK_20201110T143800.tif;D:\length_box\ROI_0119_04\S2B_MSIL2A_20201109T152639_R025_T17LQK_20201110T143800.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_04__S2B_MSIL2A_20201109T152639_R025_T17LQK_20201110T143800;Lenght Box;0;0;-;9/11/2020;;
ROI_0119_04;D:\scburning\ROI_0119_04\S2B_MSIL2A_20201129T152639_R025_T17LQK_20201219T222555.tif;D:\length_box\ROI_0119_04\S2B_MSIL2A_20201129T152639_R025_T17LQK_20201219T222555.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_04__S2B_MSIL2A_20201129T152639_R025_T17LQK_20201219T222555;Lenght Box;0;0;-;29/11/2020;;
ROI_0119_04;D:\scburning\ROI_0119_04\S2A_MSIL2A_20201224T152641_R025_T17LQK_20201225T114701.tif;D:\length_box\ROI_0119_04\S2A_MSIL2A_20201224T152641_R025_T17LQK_20201225T114701.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_04__S2A_MSIL2A_20201224T152641_R025_T17LQK_20201225T114701;Lenght Box;0;0;-;24/12/2020;;
ROI_0119_04;D:\scburning\ROI_0119_04\S2B_MSIL2A_20210227T152639_R025_T17LQK_20210228T025616.tif;D:\length_box\ROI_0119_04\S2B_MSIL2A_20210227T152639_R025_T17LQK_20210228T025616.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_04__S2B_MSIL2A_20210227T152639_R025_T17LQK_20210228T025616;Lenght Box;0;0;-;27/02/2021;;
ROI_0119_04;D:\scburning\ROI_0119_04\S2A_MSIL2A_20210930T152641_R025_T17LQK_20211002T011855.tif;D:\length_box\ROI_0119_04\S2A_MSIL2A_20210930T152641_R025_T17LQK_20211002T011855.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_04__S2A_MSIL2A_20210930T152641_R025_T17LQK_20211002T011855;Lenght Box;0;0;-;30/09/2021;;
ROI_0119_04;D:\scburning\ROI_0119_04\S2B_MSIL2A_20221209T152639_R025_T17LQK_20221210T115044.tif;D:\length_box\ROI_0119_04\S2B_MSIL2A_20221209T152639_R025_T17LQK_20221210T115044.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0119_04__S2B_MSIL2A_20221209T152639_R025_T17LQK_20221210T115044;Lenght Box;0;0;-;9/12/2022;;
ROI_0120_02;D:\scburning\ROI_0120_02\S2A_MSIL2A_20180228T152641_R025_T17LQK_20201014T015315.tif;D:\length_box\ROI_0120_02\S2A_MSIL2A_20180228T152641_R025_T17LQK_20201014T015315.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0120_02__S2A_MSIL2A_20180228T152641_R025_T17LQK_20201014T015315;Lenght Box;0;0;quema en vivo;28/02/2018;;
ROI_0120_02;D:\scburning\ROI_0120_02\S2A_MSIL2A_20180429T152641_R025_T17LQK_20201026T081252.tif;D:\length_box\ROI_0120_02\S2A_MSIL2A_20180429T152641_R025_T17LQK_20201026T081252.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0120_02__S2A_MSIL2A_20180429T152641_R025_T17LQK_20201026T081252;Lenght Box;0;0;-;29/04/2018;;
ROI_0120_02;D:\scburning\ROI_0120_02\S2A_MSIL2A_20190124T152641_R025_T17LQK_20201008T041313.tif;D:\length_box\ROI_0120_02\S2A_MSIL2A_20190124T152641_R025_T17LQK_20201008T041313.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0120_02__S2A_MSIL2A_20190124T152641_R025_T17LQK_20201008T041313;Lenght Box;0;0;-;24/01/2019;;
ROI_0120_02;D:\scburning\ROI_0120_02\S2A_MSIL2A_20190203T152641_R025_T17LQK_20201007T134047.tif;D:\length_box\ROI_0120_02\S2A_MSIL2A_20190203T152641_R025_T17LQK_20201007T134047.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0120_02__S2A_MSIL2A_20190203T152641_R025_T17LQK_20201007T134047;Lenght Box;0;0;-;3/02/2019;;
ROI_0120_02;D:\scburning\ROI_0120_02\S2A_MSIL2A_20190404T152641_R025_T17LQK_20201006T220353.tif;D:\length_box\ROI_0120_02\S2A_MSIL2A_20190404T152641_R025_T17LQK_20201006T220353.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0120_02__S2A_MSIL2A_20190404T152641_R025_T17LQK_20201006T220353;Lenght Box;0;0;-;4/04/2019;;
ROI_0120_02;D:\scburning\ROI_0120_02\S2B_MSIL2A_20190628T152649_R025_T17LQK_20201006T073654.tif;D:\length_box\ROI_0120_02\S2B_MSIL2A_20190628T152649_R025_T17LQK_20201006T073654.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0120_02__S2B_MSIL2A_20190628T152649_R025_T17LQK_20201006T073654;Lenght Box;0;0;-;28/06/2019;;
ROI_0120_02;D:\scburning\ROI_0120_02\S2A_MSIL2A_20200109T152631_R025_T17LQK_20201029T164947.tif;D:\length_box\ROI_0120_02\S2A_MSIL2A_20200109T152631_R025_T17LQK_20201029T164947.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0120_02__S2A_MSIL2A_20200109T152631_R025_T17LQK_20201029T164947;Lenght Box;0;0;quema en vivo;9/01/2020;;
ROI_0120_02;D:\scburning\ROI_0120_02\S2A_MSIL2A_20200218T152631_R025_T17LQK_20200929T193257.tif;D:\length_box\ROI_0120_02\S2A_MSIL2A_20200218T152631_R025_T17LQK_20200929T193257.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0120_02__S2A_MSIL2A_20200218T152631_R025_T17LQK_20200929T193257;Lenght Box;0;0;quema en vivo;18/02/2020;;
ROI_0120_02;D:\scburning\ROI_0120_02\S2B_MSIL2A_20200223T152639_R025_T17LQK_20200928T010527.tif;D:\length_box\ROI_0120_02\S2B_MSIL2A_20200223T152639_R025_T17LQK_20200928T010527.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0120_02__S2B_MSIL2A_20200223T152639_R025_T17LQK_20200928T010527;Lenght Box;0;0;-;23/02/2020;;
ROI_0120_02;D:\scburning\ROI_0120_02\S2B_MSIL2A_20200513T152639_R025_T17LQK_20200918T023339.tif;D:\length_box\ROI_0120_02\S2B_MSIL2A_20200513T152639_R025_T17LQK_20200918T023339.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0120_02__S2B_MSIL2A_20200513T152639_R025_T17LQK_20200918T023339;Lenght Box;0;0;-;13/05/2020;;
ROI_0120_02;D:\scburning\ROI_0120_02\S2B_MSIL2A_20200622T152639_R025_T17LQK_20200823T175917.tif;D:\length_box\ROI_0120_02\S2B_MSIL2A_20200622T152639_R025_T17LQK_20200823T175917.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0120_02__S2B_MSIL2A_20200622T152639_R025_T17LQK_20200823T175917;Lenght Box;0;0;-;22/06/2020;;
ROI_0120_02;D:\scburning\ROI_0120_02\S2B_MSIL2A_20210217T152639_R025_T17LQK_20210219T085505.tif;D:\length_box\ROI_0120_02\S2B_MSIL2A_20210217T152639_R025_T17LQK_20210219T085505.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0120_02__S2B_MSIL2A_20210217T152639_R025_T17LQK_20210219T085505;Lenght Box;0;0;quema en vivo;17/02/2021;;
ROI_0120_02;D:\scburning\ROI_0120_02\S2B_MSIL2A_20210227T152639_R025_T17LQK_20210228T025616.tif;D:\length_box\ROI_0120_02\S2B_MSIL2A_20210227T152639_R025_T17LQK_20210228T025616.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0120_02__S2B_MSIL2A_20210227T152639_R025_T17LQK_20210228T025616;Lenght Box;0;0;-;27/02/2021;;
ROI_0120_02;D:\scburning\ROI_0120_02\S2A_MSIL2A_20211129T152641_R025_T17LQK_20211130T101855.tif;D:\length_box\ROI_0120_02\S2A_MSIL2A_20211129T152641_R025_T17LQK_20211130T101855.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0120_02__S2A_MSIL2A_20211129T152641_R025_T17LQK_20211130T101855;Lenght Box;0;0;-;29/11/2021;;
ROI_0120_02;D:\scburning\ROI_0120_02\S2A_MSIL2A_20211229T152641_R025_T17LQK_20230129T104808.tif;D:\length_box\ROI_0120_02\S2A_MSIL2A_20211229T152641_R025_T17LQK_20230129T104808.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0120_02__S2A_MSIL2A_20211229T152641_R025_T17LQK_20230129T104808;Lenght Box;0;0;-;29/12/2021;;
ROI_0120_02;D:\scburning\ROI_0120_02\S2A_MSIL2A_20220329T152641_R025_T17LQK_20220330T042030.tif;D:\length_box\ROI_0120_02\S2A_MSIL2A_20220329T152641_R025_T17LQK_20220330T042030.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0120_02__S2A_MSIL2A_20220329T152641_R025_T17LQK_20220330T042030;Lenght Box;0;0;-;29/03/2022;;
ROI_0120_02;D:\scburning\ROI_0120_02\S2B_MSIL2A_20220403T152639_R025_T17LQK_20220404T025746.tif;D:\length_box\ROI_0120_02\S2B_MSIL2A_20220403T152639_R025_T17LQK_20220404T025746.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0120_02__S2B_MSIL2A_20220403T152639_R025_T17LQK_20220404T025746;Lenght Box;0;0;-;3/04/2022;;
ROI_0120_02;D:\scburning\ROI_0120_02\S2A_MSIL2A_20221214T152641_R025_T17LQK_20221215T043238.tif;D:\length_box\ROI_0120_02\S2A_MSIL2A_20221214T152641_R025_T17LQK_20221215T043238.png;http://127.0.0.1:5000/segmentation/?image_id=ROI_0120_02__S2A_MSIL2A_20221214T152641_R025_T17LQK_20221215T043238;Lenght Box;0;0;-;14/12/2022;;
